Engine_Size,Mileage,Horsepower,Torque,Price,Brand_Audi,Brand_BMW,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_Tesla,Brand_Toyota,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Hybrid,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Body_Type_Convertible,Body_Type_Coupe,Body_Type_Hatchback,Body_Type_SUV,Body_Type_Sedan,Car_Model_Economy,Car_Model_Luxury,Car_Model_Sports,Car_Model_Standard
2245.87,12.5,167.21,184.47,1478999.9,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2381.7,6.2,119.96,163.66,1495863.915,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1771.92,15.095,131.03,170.87,1506834.23,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2251.29,12.64,98.76,303.06,905782.2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1835.56,15.4,89.08,158.37,674639.43,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
2359.66,11.98,105.51,63.93,1026507.36,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2084.85,11.24,59.45,240.95,1705510.53,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2240.98,18.1,130.1,240.48,1702057.86,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1620.41,17.27,121.95,61.26,1548326.96,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1589.36,17.76,82.66,137.95,1995806.83,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2472.75,14.12,182.75,206.15,1942791.62,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1960.3,15.095,144.28,211.45,1602190.67,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2142.52,14.41,147.67,179.72,1533190.93,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1846.8,17.51,100.51,181.07,1564773.35,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
2449.36,4.12,119.95,123.68,1426177.41,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1696.1,16.97,145.09,36.01,412828.64,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1932.2,16.55,126.11,302.97,2067742.42,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2393,15.31,184.08,179.975,1698761.42,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2586.48,14.25,111.85,190.59,891836.28,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1738.12,2.17,99.82,170.47,2213908.31,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2979.84,12.8,145.37,233.83,1205010.07,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2156.62,15.095,69.41,186.89,1446115.5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1478.54,15.06,156.97,189.21,2011787.8,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2184.53,13.46,67.97,179.975,1610069.68,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1808.5,15.08,145.54,130,2167687.92,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
2217.03,16.77,94.07,224.68,1323949.25,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1978.57,18.29,139.06,219.28,2345586.61,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2037.14,13.86,156.29,122.9,1111098.55,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1544.2,17.12,126.14,85.32,2158811.16,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2495.03,23.38,72.02,179.975,367445.39,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1421.94,20.03,84.13,179.975,949903.97,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
1445.62,26.7,90.85,111.08,1648983.07,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
2183.68,11.72,119.96,285.61,1299777.29,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
2801.42,23.38,165.1,179.975,1462625.69,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
1823.7,15.095,124.4,209.23,1520825.46,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2350.49,16.77,74.58,198.44,904548.7,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
2536.67,18.66,178.23,62.99,942035.19,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2407.34,12.45,91.95,135.56,1616061.02,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1844.4,15.44,130.02,162.29,1166833.52,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1454.48,19.55,86.99,136.84,2170516.93,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
896.23,11.45,39.27,158.99,1404026.42,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1868.58,15.095,65.42,257.95,1859375.62,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2589.04,8.08,102.06,147.49,1721425.83,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1437.92,24.7,155.93,159.54,1199419.47,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
2350.1,20.01,133.86,224.37,509835.61,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
1524.92,14.55,119.96,94.83,2092470.68,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2053.04,12.99,39.6,179.975,1010545.46,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2000.275,12.46,170.8,135.74,1298120.97,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1670.25,14.32,128.95,183.34,1424578.78,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
2085.24,14.76,115.22,159.3,1474494.22,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1792.45,21.28,165.3,161.2,1980979.33,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
2352.57,24.84,169.9,140.11,1502912.03,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
2117.66,16,166.18,115.75,1436322.95,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
2028.25,10.77,110.12,216.55,2009227.98,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2779.17,12.27,79.86,159.73,1800326.19,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2331.15,14.08,159.56,217.14,1132214.78,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
1654.82,9.85,65.4,113.3,926422.31,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
1957.07,9.11,197.89,140.09,1088150.11,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1962.05,25.49,121.12,166.73,1475390.12,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2040.16,16.51,77.56,172.33,876973.11,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
2000.275,10.83,70.73,225.26,1545376.52,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
2185.43,19.08,68.9,154.17,1435400.85,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
982.05,9.11,125.61,224.8,228740.48,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1728.6,9.52,119.74,202.5,796912.41,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1033.81,10.98,70.56,173.59,1495863.915,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1835.1,23.27,105.74,122.92,1328048.47,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1006.34,13.74,65.28,225.41,2037006.82,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1564.2,2.79,143.57,124.42,554671.02,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1239.64,21.05,117.82,178.72,838856.59,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
2192.08,13.47,119.96,176.76,1418131.07,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2000.27,5.75,119.96,167.57,968123.49,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
2151.48,13.42,107.99,156.64,965663.62,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1947.72,17.61,103.41,130.68,1770797.05,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1302.85,17.02,132.71,82.98,1252552.28,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
2256.76,23.99,126.68,264.23,756637.56,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
2961.11,10.74,151.68,150.5,456142.05,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2204.61,15.23,100.62,172.31,2604203.89,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1787.04,11.5,45.58,171.95,2064154.53,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1285.97,7.29,159.64,245.74,1274183.33,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
1545.97,19.43,82.56,295.99,1543929.01,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2226.52,17.32,75.72,189.59,1255734.47,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
2536.56,16.42,118.28,170.58,1755228.37,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
2130.43,17.13,132.09,112.59,1072892.82,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
2399.94,11.57,98.77,93.38,1228413.39,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
2353.84,9.97,119.96,179.975,1727700.42,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2253.27,15.19,104.36,132.25,2226929.55,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1670.76,20.81,176.66,54.55,1870707.55,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
2086.96,23.04,119.89,244.73,2116956.94,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1575.81,18.98,81.28,205.39,1343791.33,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2008.71,15.15,81.69,164.9,1188494.8,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
2165.43,16.35,109.96,246.56,530809.43,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2839.39,15.06,129.51,115.73,1536099.18,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1345.13,9.87,139.36,130.8,1689523.52,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2240.75,15.12,124.97,63.97,1349997.3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2740.62,8.33,86.33,226.46,1111649.34,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
2379.42,14.38,103.04,179.975,2121701.72,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
2416.47,15.095,149.36,180.94,1815902.14,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
2293.85,19.11,119.96,240.15,2156412.73,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
2649.17,10.38,101.37,262.25,1023210.45,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1456.26,14.64,143.9,178.25,1145882.94,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
1307.04,10.83,155.01,203.05,2101588.62,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
1996.83,14.69,112.28,125.77,1476326.46,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
919.42,20.21,103.55,281,1215447.94,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2615.32,18.27,67.12,170.03,1250242.49,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2610.36,27.42,141.03,184.82,1494459.74,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1783.32,20.96,172.75,155.59,2001475.91,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1814.61,16.02,119.96,251.95,1419743.57,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
1963.83,18.39,135.46,191.98,1895266.42,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
2026.01,13.99,117.96,225.66,1733688.89,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2063.59,9.36,83.21,201.24,1060830.48,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2279.12,21.53,44.85,166.78,1060435.32,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1913.69,20.04,127.08,235.77,1274866.7,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2471.6,13.79,214.01,200.72,831581.17,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
2222.97,16.37,170.83,122.34,1242930.57,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1696.52,21.2,164.66,120.65,2256716.71,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
2667.56,19.23,129.82,179.975,1484304.83,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1320.87,7.68,134.38,234.45,1116773.67,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1953.92,16.22,23.05,278.37,2457872.33,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2483.46,14.16,150.5,73.37,1034691.34,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1638.46,20.57,96.83,179.975,1019058.52,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2154.78,20.16,91.93,209.38,2114742.84,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
2271.67,21.59,107.07,197.74,1830659.03,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
1569.74,9.41,105.72,240.56,1434970.57,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1963.76,11.08,91.29,219.33,1915954.45,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1921.75,20.57,120.55,120.87,1650300,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
1724.13,12.04,97.67,119.11,906903.79,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
2000.275,15.095,124.01,198.75,301207.65,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1618.45,17.66,119.96,239.43,1216327.42,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2502.47,12.26,111.44,188.61,2042462.42,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1803.6,23.95,76.15,85.32,1285764.96,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1456.68,16.48,94.34,117.17,1730048.6,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2051.41,15.8,125.74,221.49,1592242.72,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2324.55,13.15,55.84,159.08,653249.85,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
2460.25,22.95,87.1,187.08,1296802.15,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
2781.13,16.79,142.76,243.93,1679439.67,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2000.275,12.96,63.47,107.87,1106426.87,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
2125.26,11.03,191.11,155.15,1318730.92,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
1668.45,14.63,168.18,148.63,1695873.55,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2226.44,10.11,100.22,201.32,1536315,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1866.89,20.14,88.51,226.37,2023454.87,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2462.98,5.96,128.08,91.18,1691835.46,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1351.42,14.3,62.1,179.67,1022075,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
3184.17,18.05,39.91,232.16,1261226.64,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2428.02,16.71,101.63,68.71,1510148.14,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1158,11.41,114.64,176.14,2169207.54,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1645.49,18.3,123.78,107.05,1263237.18,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
2408.04,10.57,95.41,141.51,633715.6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2588.17,14.89,170.96,29.7,1720283.45,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1363.88,18.26,60.19,263.56,1122200.88,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2356.51,17.31,74.47,158.65,857349.34,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
1026.33,11.62,139.47,131.57,1509401.51,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2000.275,20.99,73.53,199.7,1986433.82,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2556.02,15.43,71.99,117.46,1213059.73,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1724.24,18.71,124.93,111.77,1748286.94,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1246.54,22.65,77.86,270.62,1840956.83,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
2073.11,20.59,114.68,288.52,1895898.25,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1697.64,15.095,92.01,144.48,1133863.85,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2314.78,15.96,85.53,244.04,939458.97,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1557.34,18.97,35.91,201.36,1007623.45,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1613.68,16.07,125.58,95.17,1895487.34,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
989.5,8.95,70.11,124.31,1833696.58,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2084.97,16.51,113.27,273.07,1021424.7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1919.55,16.28,99.52,94.39,2566322.01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1405.81,17.92,111.74,316.86,961818.02,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2096.9,14.36,114.01,145.72,1999732.04,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
2513.54,11.19,127.75,274.85,2259832.72,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1892.22,18.28,90.89,161.67,1554878.8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
2134.08,8.43,169.71,227.99,1115138.08,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
2136.66,22.29,46.1,263.7,1126060.99,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
1397.84,13.84,110.94,263.4,1368954.9,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
3028.29,16.23,153.45,144.94,2040435.39,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1764.58,17.79,139.07,128.56,900062.09,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2328.06,17.95,81.01,175.13,580616.98,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2384.61,15.095,87.67,101.97,1681027.5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1930.2,19.12,79.73,194.36,1790806.38,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
2303.4,16.52,143.97,130.75,2483984.72,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
2122.91,11.82,90.4,244.96,808840.51,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
1291.18,11.25,130.2,145.79,1432596.69,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
1833.86,13.33,130.57,75.46,2080918.72,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
1693.72,8.51,214.74,264.05,1560431.08,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
1769.13,23.61,132.53,191,1402280.41,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1348,22.43,87.55,181.75,1894952.75,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2563.22,17.26,61.59,245.66,1200305.52,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2801,13.88,108.97,232.29,1925705.42,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2489,14.01,115.24,134.29,873218.4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2635.26,18.79,31.57,153.01,740284.15,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1827.68,23.79,91.45,113.22,1363205.99,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1681.87,12.15,131.89,92.13,218355.11,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1610.71,9.41,98.71,214.72,1542349.82,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2322.03,22.74,158.74,203.53,633719.33,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2113.53,6.06,57.67,225.65,1641210.26,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1961.39,9.96,147.08,256.9,1592729.72,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2647.57,13.77,156.56,226.47,1466018.81,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
2000.275,7.2,158.26,231.81,1718204.33,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1580.67,20.56,57.37,55.32,1602098.73,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
1659.55,19.28,132.58,161.58,1353499.7,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
2341,12.13,93.25,237.87,2415503.49,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2520.87,21.4,63.75,109.91,1696655.35,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
2275.84,22.25,119.96,185.5,1885954.04,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2948.44,14.43,83.8,211.17,2036539.87,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2817.5,12.75,156.83,206.57,1834074.69,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
2220.52,26.3,119.96,202.13,2531416.46,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
1580.71,18.61,73.9,215.93,1583003.44,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
1345.01,16.28,91.03,190.84,1496519.33,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1806.31,21.82,104.77,92.22,1175213.96,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2376.61,16.51,117.1,210.42,1371863.03,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
